Unnamed: 0,Z-score,equipment,type_x,b_type,fridge,washer,tv,ac,wheater,bed,closet,fourthTv,net,gas,sofa,tableAndChairs,balcony,lift,park,gender,publisher,title,kind_name,price,price_unit,section_name,street_name,location,area_y,refresh_time,yesterday_hit,surrounding
11776013,0.0,0.0,3房2廳2衛,電梯大樓,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,none,仲介,福山學區~高鐵美3房+平移車位~近巨蛋,整層住家,20000,元/月,左營區,博愛四路,左營區-博愛四路,33.8,17小時內,24,"{'type': 'bus_station', 'desc': '距警廣站', 'distance': '112公尺'}"
11776019,0.0,0.0,3房2廳2衛,電梯大樓,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,none,仲介,福山國小溫馨三房平車~前後大陽台,整層住家,19800,元/月,左營區,民族一路,左營區-民族一路901巷,22.5,3天前,24,"{'type': 'bus_station', 'desc': '距警廣站', 'distance': '600公尺'}"
11776083,0.0,0.0,4房2廳2衛,電梯大樓,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,none,代理人,義享天地全新整理四大房平車,整層住家,25000,元/月,左營區,自由二路,左營區-自由二路,56.9,5天前,12,"{'type': 'subway_station', 'desc': '距凹子底站', 'distance': '762公尺'}"
11776118,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,none,仲介,近巨蛋文藻新大三房家具電全車位,整層住家,40000,元/月,三民區,天祥二路,三民區-天祥二路,25.2,2小時內,7,"{'type': 'bus_station', 'desc': '距文藻外語大學(民族一路)', 'distance': '289公尺'}"
11776120,0.0,0.0,3房2廳2衛,電梯大樓,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,none,屋主,楠梓德民星巴克旁三房+平車,整層住家,18000,元/月,楠梓區,藍昌路,楠梓區-藍昌路360巷85號,29.7,3小時內,22,"{'type': 'bus_station', 'desc': '距加昌站', 'distance': '747公尺'}"
11776162,0.0,0.0,獨立套房,透天厝,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,代理人,近高應大大昌高醫商圈生活機能佳套房出租,獨立套房,4000,元/月,三民區,新民路,三民區-新民路78巷21號,4.0,3小時內,31,"{'type': 'bus_station', 'desc': '距莊敬國小', 'distance': '404公尺'}"
11776194,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,none,仲介,新灣區摩天高雄三多商圈生活機能超便利,整層住家,22000,元/月,前鎮區,文林街,前鎮區-文林街,42.3,5小時內,10,"{'type': 'subway_station', 'desc': '距捷運三多商圈站', 'distance': '451公尺'}"
11776198,0.0,0.0,獨立套房,電梯大樓,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,none,仲介,摩天高雄格局方正溫馨套房,獨立套房,10000,元/月,前鎮區,新光路,前鎮區-新光路,7.2,5小時內,22,"{'type': 'subway_station', 'desc': '距捷運三多商圈站', 'distance': '224公尺'}"
11776205,0.0,0.0,3房2廳2衛,電梯大樓,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,none,代理人,#鼎山家樂福#高醫#義享天地#附車位,整層住家,20000,元/月,三民區,愛國路,三民區-愛國路,34.2,3天前,38,"{'type': 'bus_station', 'desc': '距民族派出所', 'distance': '425公尺'}"
11776223,0.0,0.0,獨立套房,公寓,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,none,代理人,電梯公寓出租-三多圓環生活便利性極佳,獨立套房,7000,元/月,前鎮區,文橫三路,前鎮區-文橫三路43號,10.0,7天前,33,"{'type': 'subway_station', 'desc': '距捷運三多商圈站', 'distance': '255公尺'}"
11776253,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,屋主,近加工出口區正3房採光佳高樓層,整層住家,20000,元/月,楠梓區,秀群路,楠梓區-秀群路499巷,36.2,3天前,20,"{'type': 'bus_station', 'desc': '距加昌站', 'distance': '233公尺'}"
11776308,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,none,屋主,仁武八德西路全新透天套房出租,獨立套房,7500,元/月,仁武區,八德西路,仁武區-八德西路,7.0,7天前,18,"{'type': 'bus_station', 'desc': '距九番埤濕地公園', 'distance': '782公尺'}"
11776327,0.0,0.0,雅房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,屋主,安靜舒適小區,雅房,4000,元/月,林園區,三官路,林園區-三官路100號,5.0,7天前,11,"{'type': 'restaurant', 'desc': '距珈豪池上飯包', 'distance': '212公尺'}"
11776399,0.0,0.0,分租套房,公寓,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,屋主,瑞豐夜市附近,分租套房,6500,元/月,鼓山區,瑞豐街,鼓山區-瑞豐街163號,5.0,2天前,22,"{'type': 'subway_station', 'desc': '距巨蛋站', 'distance': '669公尺'}"
11776410,0.0,0.0,2房1衛,透天厝,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,none,屋主,仁武八卦寮透天3搂2房附傢俱家電出租,整層住家,8000,元/月,仁武區,永新五街,仁武區-永新五街208號,12.0,7天前,69,"{'type': 'bus_station', 'desc': '距九番埤濕地公園', 'distance': '969公尺'}"
11776456,0.0,0.0,雅房,公寓,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,male,代理人,近後驛捷運站,雅房,3800,元/月,三民區,重慶街,三民區-重慶街,4.0,4小時內,11,"{'type': 'subway_station', 'desc': '距後驛', 'distance': '137公尺'}"
11776538,0.0,0.0,開放式格局,透天厝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,仲介,租五甲二路與鳳南路口透天一樓店面(翻新),整層住家,33000,元/月,鳳山區,五甲二路,鳳山區-五甲二路,17.3,昨日,11,"{'type': 'bus_station', 'desc': '距五甲派出所', 'distance': '214公尺'}"
11776576,0.0,0.0,4房2廳2衛,電梯大樓,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,none,仲介,近文山正義車站皇普美四房平車(限家庭),整層住家,25000,元/月,苓雅區,正義路,苓雅區-正義路,56.0,7天前,7,"{'type': 'bus_station', 'desc': '距臺鐵正義站(正義路)', 'distance': '164公尺'}"
11776631,0.0,0.0,5房2廳3衛,別墅,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,none,仲介,漢民商圈電梯新店面,整層住家,45000,元/月,小港區,山明路,小港區-山明路,55.2,2小時內,14,"{'type': 'subway_station', 'desc': '距小港站', 'distance': '1210公尺'}"
11776643,0.0,0.0,1房2廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,none,仲介,義大世界旁高級宅,整層住家,12000,元/月,大社區,學府路,大社區-學府路225巷,17.0,17天前,18,"{'type': 'restaurant', 'desc': '距貓廚Catcook Bistro', 'distance': '299公尺'}"
11776696,0.0,0.0,分租套房,公寓,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,none,代理人,民族國小旁公寓美套房出租(限單身女性),分租套房,7500,元/月,三民區,延吉街,三民區-延吉街121巷45號,10.0,4天前,6,"{'type': 'bus_station', 'desc': '距民族派出所', 'distance': '565公尺'}"
11776768,0.0,0.0,分租套房,公寓,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,none,屋主,建興大順路口套房出租,分租套房,6800,元/月,三民區,建興路,三民區-建興路182號,8.0,8小時內,30,"{'type': 'bus_station', 'desc': '距科工館', 'distance': '420公尺'}"
11776795,0.0,0.0,2房1廳1衛,住宅大樓,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,none,屋主,"大樓兩房,近家樂福711高大",整層住家,12000,元/月,楠梓區,大學26街,楠梓區-大學26街,15.0,7天前,48,"{'type': 'bus_station', 'desc': '距高雄大學(大學南路)', 'distance': '399公尺'}"
11776798,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,none,仲介,國際商工透天獨立一層一戶大套房,獨立套房,8300,元/月,苓雅區,三多二路,苓雅區-三多二路71巷8號,8.0,4天前,33,"{'type': 'bus_station', 'desc': '距三信家商', 'distance': '404公尺'}"
11776945,0.0,0.0,雅房,電梯大樓,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,none,代理人,武廟開窗精緻雅房,雅房,4000,元/月,苓雅區,輔仁路,苓雅區-輔仁路,5.5,7天前,7,"{'type': 'subway_station', 'desc': '距技擊館站', 'distance': '396公尺'}"
11776948,0.0,0.0,獨立套房,公寓,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,none,代理人,全新大陽台適同學.小家庭夫妻首選套房,獨立套房,7200,元/月,大社區,和成街,大社區-和成街1巷53號,8.0,6天前,23,"{'type': 'restaurant', 'desc': '距執圓台式丼飯', 'distance': '36公尺'}"
11776954,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,屋主,近凹仔底/好市多*3房含管理費家具家電全,整層住家,20000,元/月,鼓山區,龍文街,鼓山區-龍文街23號,39.0,17小時內,51,"{'type': 'subway_station', 'desc': '距凹子底站', 'distance': '234公尺'}"
11776958,0.0,0.0,雅房,電梯大樓,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,none,代理人,武廟開窗精緻雅房,雅房,4000,元/月,苓雅區,輔仁路,苓雅區-輔仁路,5.5,7天前,5,"{'type': 'subway_station', 'desc': '距技擊館站', 'distance': '396公尺'}"
11777015,0.0,0.0,分租套房,透天厝,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,none,屋主,苓雅區小資族套房.建國凱旋路,分租套房,5800,元/月,苓雅區,建國一路,苓雅區-建國一路269號,5.0,7天前,8,"{'type': 'subway_station', 'desc': '距文化中心站', 'distance': '476公尺'}"
11777030,0.0,0.0,2房1廳1衛,電梯大樓,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,none,仲介,R13捷運✦京典2房-全屋採光【綵淨】,整層住家,16000,元/月,鼓山區,明誠三路,鼓山區-明誠三路,14.3,2小時內,9,"{'type': 'subway_station', 'desc': '距凹子底站', 'distance': '447公尺'}"
11777099,0.0,0.0,4房3廳3衛,透天厝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,屋主,近捷運交通方便整棟透天厝,整層住家,25000,元/月,前金區,文武一街,前金區-文武一街21號,20.0,7天前,7,"{'type': 'subway_station', 'desc': '距捷運市議會(舊址)', 'distance': '121公尺'}"
11777104,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,屋主,美術館愛河景觀高樓層三房+平面大停車位,整層住家,25000,元/月,鼓山區,美術南二路,鼓山區-美術南二路70巷,44.3,7天前,16,"{'type': 'bus_station', 'desc': '距臺鐵美術館站(青海路)', 'distance': '330公尺'}"
11777177,0.0,0.0,獨立套房,透天厝,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,none,屋主,岡山套房出租,獨立套房,5500,元/月,岡山區,公園西路三段,岡山區-公園西路三段12巷14號,7.0,昨日,37,"{'type': 'bus_station', 'desc': '距蘭軒', 'distance': '453公尺'}"
11777195,0.0,0.0,3房1廳2衛,電梯大樓,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,none,屋主,河堤公園正對面/河堤社區大樓三房兩衛,整層住家,20000,元/月,三民區,河堤路,三民區-河堤路,29.5,3天前,27,"{'type': 'bus_station', 'desc': '距文藻外語大學(民族一路)', 'distance': '561公尺'}"
11777215,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,none,屋主,精緻套房，可養貓咪，需結紮,獨立套房,4500,元/月,大社區,三民路,大社區-三民路376巷13號,5.0,5天前,53,"{'type': 'bus_station', 'desc': '距統聯客運楠梓站', 'distance': '956公尺'}"
11777247,0.0,0.0,獨立套房,公寓,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,屋主,科工館車站旁套房，重新整理過,獨立套房,5000,元/月,苓雅區,大順三路,苓雅區-大順三路281巷3號,5.0,12小時內,34,"{'type': 'bus_station', 'desc': '距臺鐵科工館站', 'distance': '130公尺'}"
11777248,0.0,0.0,分租套房,公寓,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,屋主,自強夜市旁阮綜合後，近大立漢神85大樓,分租套房,6500,元/月,苓雅區,自強三路,苓雅區-自強三路176巷17號,7.0,4天前,8,"{'type': 'subway_station', 'desc': '距中央公園站', 'distance': '753公尺'}"
11777270,0.0,0.0,獨立套房,公寓,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,屋主,楠梓車站木製典雅明亮套房,獨立套房,5500,元/月,楠梓區,楠梓舊街,楠梓區-楠梓舊街,5.0,21分鐘內,102,"{'type': 'bus_station', 'desc': '距國光客運楠梓站', 'distance': '225公尺'}"
11777316,0.0,0.0,分租套房,透天厝,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,none,屋主,距市中心近交通便捷生活機能優寬敞明亮清幽,分租套房,5000,元/月,鳳山區,瑞竹路,鳳山區-瑞竹路,5.0,10小時內,16,"{'type': 'subway_station', 'desc': '距大東站', 'distance': '329公尺'}"
11777339,0.0,0.0,獨立套房,電梯大樓,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,none,屋主,"近百貨捷運站,交通方便,安裝氣密窗,安靜",獨立套房,6500,元/月,苓雅區,興中一路,苓雅區-興中一路222號,8.0,3小時內,35,"{'type': 'subway_station', 'desc': '距捷運三多商圈站', 'distance': '446公尺'}"
11777367,0.0,0.0,雅房,公寓,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,屋主,武廟社區優質大套房,雅房,6000,元/月,苓雅區,建國一路,苓雅區-建國一路137號,15.0,7天前,13,"{'type': 'subway_station', 'desc': '距五塊厝站', 'distance': '445公尺'}"
11777391,0.0,0.0,雅房,公寓,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,male,代理人,明亮舒適的雅房,雅房,3850,元/月,三民區,延吉街,三民區-延吉街63巷,3.5,昨日,11,"{'type': 'bus_station', 'desc': '距科工館', 'distance': '543公尺'}"
11777465,0.0,0.0,1房1廳1衛,透天厝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,仲介,科工館/透天店住/1+地下室,整層住家,18000,元/月,三民區,克武路,三民區-克武路,27.0,3小時內,13,"{'type': 'subway_station', 'desc': '距五塊厝站', 'distance': '974公尺'}"
11777568,0.0,0.0,獨立套房,透天厝,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,female,屋主,小港醫院附近電梯套房(*限女生喔）,獨立套房,4600,元/月,小港區,宏平路,小港區-宏平路,6.0,21小時內,15,"{'type': 'subway_station', 'desc': '距小港站', 'distance': '1119公尺'}"
11777569,0.0,0.0,獨立套房,別墅,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,none,屋主,上班族網路冷氣套房室內禁菸,獨立套房,4500,元/月,大寮區,立隆街,大寮區-立隆街100號,6.0,3小時內,48,"{'type': 'restaurant', 'desc': '距圓仔飲品鍋燒麵', 'distance': '257公尺'}"
11777589,0.0,0.0,4房2廳2衛,電梯大樓,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,none,屋主,近左營三鐵共構、高鐵新光三越,整層住家,22000,元/月,左營區,重義路,左營區-重義路,37.5,3小時內,38,"{'type': 'subway_station', 'desc': '距高鐵左營站', 'distance': '353公尺'}"
11777618,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,none,屋主,建國路vs中華路*預約看屋另有優惠*,整層住家,18000,元/月,三民區,建國三路,三民區-建國三路437號,35.0,2小時內,70,"{'type': 'subway_station', 'desc': '距捷運市議會(舊址)', 'distance': '945公尺'}"
11777775,0.0,0.0,獨立套房,電梯大樓,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,none,仲介,楠盛C高樓電梯套房近國道車站土庫📞愛窩,獨立套房,5800,元/月,楠梓區,楠盛街,楠梓區-楠盛街123號,5.0,昨日,26,"{'type': 'bus_station', 'desc': '距統聯客運楠梓站', 'distance': '138公尺'}"
11777975,0.0,0.0,雅房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,none,屋主,搶租超便宜鬧區高ＣＰ值雅房,雅房,3600,元/月,三民區,正忠路,三民區-正忠路428號,7.0,2小時內,102,"{'type': 'restaurant', 'desc': '距花福韓燒', 'distance': '33公尺'}"
11778014,0.0,0.0,雅房,電梯大樓,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,none,屋主,楠梓加工區高科大旁分租大雅房,雅房,5300,元/月,楠梓區,德孝街,楠梓區-德孝街,8.0,9小時內,18,"{'type': 'subway_station', 'desc': '距後勁', 'distance': '980公尺'}"
11778128,0.0,0.0,分租套房,電梯大樓,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,none,屋主,近樹大、義大醫學區的燕巢優良機能好屋出租,分租套房,4900,元/月,燕巢區,中西路,燕巢區-中西路83巷,6.0,6天前,18,"{'type': 'restaurant', 'desc': '距阿海水餃牛肉麵', 'distance': '112公尺'}"
11778170,0.0,0.0,雅房,公寓,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,female,屋主,近雄女中央公園。適學生上班族。陽台包水電,雅房,3800,元/月,前金區,光復三街,前金區-光復三街129號,4.0,7天前,9,"{'type': 'subway_station', 'desc': '距捷運市議會(舊址)', 'distance': '607公尺'}"
11778172,0.0,0.0,獨立套房,電梯大樓,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,none,屋主,商務飯店管理精緻套房,獨立套房,6500,元/月,苓雅區,自強三路,苓雅區-自強三路5號,10.6,2小時內,66,"{'type': 'subway_station', 'desc': '距捷運三多商圈站', 'distance': '513公尺'}"
11778184,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,屋主,近高醫、50大樓~上班族、學生套房出租,獨立套房,4800,元/月,三民區,自由一路,三民區-自由一路59巷14號,4.0,昨日,22,"{'type': 'subway_station', 'desc': '距高雄車站', 'distance': '671公尺'}"
11778186,0.0,0.0,3房2廳4衛,電梯大樓,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,none,屋主,仁武莫內花園住家大樓,整層住家,29000,元/月,仁武區,慈惠八街,仁武區-慈惠八街138號,67.0,3小時內,14,"{'type': 'restaurant', 'desc': '距蘇老爺古味創新館.花生麥芽糖', 'distance': '342公尺'}"
11778195,0.0,0.0,1房1廳1衛,電梯大樓,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,none,屋主,鳥松區松埔北巷--美麗皇家大樓,整層住家,8800,元/月,鳥松區,松埔北巷,鳥松區-松埔北巷,20.0,昨日,46,"{'type': 'restaurant', 'desc': '距新好味湯包 大滷麵', 'distance': '802公尺'}"
11778237,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,仲介,楠梓加工區旁大套房商圈食衣住行樣樣有,獨立套房,6500,元/月,楠梓區,德賢路,楠梓區-德賢路380巷3號,7.0,昨日,43,"{'type': 'subway_station', 'desc': '距楠梓加工區站', 'distance': '900公尺'}"
11778342,0.0,0.0,分租套房,電梯大樓,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,none,代理人,近高醫/電梯套房旅順,分租套房,5600,元/月,三民區,旅順街,三民區-旅順街96號,5.0,16分鐘內,84,"{'type': 'subway_station', 'desc': '距高雄車站', 'distance': '887公尺'}"
11778345,0.0,0.0,2房1廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,none,仲介,巨蛋捷運站時尚大2房（家具電全）,整層住家,22000,元/月,左營區,立文路,左營區-立文路,16.7,6天前,10,"{'type': 'subway_station', 'desc': '距巨蛋站', 'distance': '225公尺'}"
11778368,0.0,0.0,16房1廳17衛,透天厝,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,none,屋主,全新整棟電梯套房！近科技園區、學區,整層住家,150000,元/月,楠梓區,德民路,楠梓區-德民路,120.0,3小時內,21,"{'type': 'subway_station', 'desc': '距楠梓加工區站', 'distance': '806公尺'}"
11778439,0.0,0.0,分租套房,透天厝,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,none,屋主,全新開張大套房,分租套房,8200,元/月,三民區,鼎力路,三民區-鼎力路,10.0,2小時內,40,"{'type': 'bus_station', 'desc': '距金獅湖站', 'distance': '211公尺'}"
11778563,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,male,屋主,文藻大學商圈獲安全標章wifi獨立套房,獨立套房,4500,元/月,三民區,鼎強街,三民區-鼎強街,6.0,3小時內,29,"{'type': 'bus_station', 'desc': '距金獅湖站', 'distance': '181公尺'}"
11778613,0.0,0.0,雅房,透天厝,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,female,屋主,近岡山國中，雅房出租，限生活單純女性,雅房,4700,元/月,岡山區,岡燕路,岡山區-岡燕路354號,7.0,6天前,18,"{'type': 'subway_station', 'desc': '距捷運南岡山站', 'distance': '1306公尺'}"
11778620,0.0,0.0,3房2廳2衛,透天厝,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,none,仲介,透天租貳樓三房兩廳33評近大港超市,整層住家,10000,元/月,小港區,福利路,小港區-福利路,33.0,9小時內,83,"{'type': 'subway_station', 'desc': '距高雄國際機場站', 'distance': '897公尺'}"
11778636,0.0,0.0,獨立套房,電梯大樓,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,none,仲介,前金獨立門牌大套房,獨立套房,7000,元/月,前金區,自強一路,前金區-自強一路58號,10.3,10天前,24,"{'type': 'subway_station', 'desc': '距捷運市議會(舊址)', 'distance': '286公尺'}"
11778657,0.0,0.0,4房2廳2衛,電梯大樓,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,none,仲介,西子灣捷運-景觀美四房車位,整層住家,19500,元/月,鼓山區,鼓波街,鼓山區-鼓波街,33.1,6天前,9,"{'type': 'subway_station', 'desc': '距西子灣站', 'distance': '408公尺'}"
11778776,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,none,仲介,獨立套房8坪5仟有大陽台飲水機近捷運中鋼,獨立套房,5000,元/月,小港區,學府路,小港區-學府路42巷,8.0,9小時內,22,"{'type': 'subway_station', 'desc': '距小港站', 'distance': '908公尺'}"
11778795,0.0,0.0,6房2廳5衛,別墅,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,仲介,��大昌氣派豪華3主臥雙車電梯別墅🏆,整層住家,55000,元/月,三民區,大昌一路,三民區-大昌一路301巷,97.2,2小時內,20,{}
11778921,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,屋主,全裝潢五年美大樓出租,整層住家,22000,元/月,楠梓區,大學26街,楠梓區-大學26街,46.0,3小時內,38,"{'type': 'bus_station', 'desc': '距大學17街大學26街口', 'distance': '579公尺'}"
11778930,0.0,0.0,2房2廳1衛,電梯大樓,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,none,屋主,坐南朝北2房平面車高樓層180度景觀,整層住家,16000,元/月,橋頭區,新東一街,橋頭區-新東一街,32.6,3天前,20,"{'type': 'subway_station', 'desc': '距青埔站', 'distance': '766公尺'}"
11778937,0.0,0.0,5房1廳2衛,透天厝,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,none,仲介,德賢商圈#機能超優質美透天,整層住家,27000,元/月,楠梓區,德信街,楠梓區-德信街,39.5,4天前,26,"{'type': 'subway_station', 'desc': '距楠梓加工區站', 'distance': '1182公尺'}"
11778940,0.0,0.0,獨立套房,透天厝,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,female,屋主,高醫.女子套房，男賓止步,獨立套房,4500,元/月,三民區,正興路,三民區-正興路,5.5,3天前,48,"{'type': 'bus_station', 'desc': '距民族派出所', 'distance': '399公尺'}"
11778959,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,仲介,R20捷運宅#高樓層景觀裝潢美三房平車,整層住家,25000,元/月,楠梓區,金和街,楠梓區-金和街168巷,42.3,19小時內,8,"{'type': 'subway_station', 'desc': '距後勁', 'distance': '212公尺'}"
11779043,0.0,0.0,雅房,電梯大樓,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,female,代理人,"德賢商圈,海科高大,日月光-雅房",雅房,5500,元/月,楠梓區,加仁路,楠梓區-加仁路,4.0,4天前,23,"{'type': 'subway_station', 'desc': '距楠梓加工區站', 'distance': '1239公尺'}"
11779086,0.0,0.0,4房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,仲介,農16捷運堅山大世紀裝潢超美4房平車,整層住家,40000,元/月,鼓山區,南屏路,鼓山區-南屏路,65.5,8小時內,7,"{'type': 'subway_station', 'desc': '距凹子底站', 'distance': '448公尺'}"
11779094,0.0,0.0,2房1廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,none,仲介,近捷運巨蛋瑞豐商圈精緻2房((8年屋)),整層住家,20000,元/月,鼓山區,文忠路,鼓山區-文忠路,14.9,2小時內,16,"{'type': 'subway_station', 'desc': '距巨蛋站', 'distance': '604公尺'}"
11779099,0.0,0.0,4房2廳3衛,透天厝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,仲介,��🌟大社臨路集市透天金龍店住🌟🤩,整層住家,35000,元/月,大社區,金龍路,大社區-金龍路,47.0,6天前,11,"{'type': 'restaurant', 'desc': '距來呷刈包', 'distance': '7公尺'}"
11779109,0.0,0.0,獨立套房,公寓,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,female,代理人,新崛江商圈中央公園套房出租,獨立套房,7500,元/月,苓雅區,新田路,苓雅區-新田路197巷25號,6.0,3小時內,63,"{'type': 'bus_station', 'desc': '距海邊新田路口', 'distance': '285公尺'}"
11779202,0.0,0.0,獨立套房,電梯大樓,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,none,屋主,新光MORE優雅紫景觀大套房,獨立套房,13500,元/月,左營區,大中二路,左營區-大中二路,15.0,6天前,28,"{'type': 'bus_station', 'desc': '距重信博愛路口站(福山國中)', 'distance': '75公尺'}"
11779245,0.0,0.0,3房1廳2衛,公寓,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,none,代理人,近文化中心/寬敞、明亮🏠3大房,整層住家,15000,元/月,新興區,黃海街,新興區-黃海街82號,25.0,16分鐘內,129,"{'type': 'subway_station', 'desc': '距捷運信義國小站', 'distance': '249公尺'}"
11779391,0.0,0.0,獨立套房,電梯大樓,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,none,仲介,菁英會館樓中樓套房,獨立套房,5000,元/月,三民區,愛國路,三民區-愛國路,2.5,10天前,27,"{'type': 'bus_station', 'desc': '距莊敬國小', 'distance': '514公尺'}"
11779435,0.0,0.0,獨立套房,電梯大樓,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,none,仲介,漢神百貨大套房,獨立套房,10000,元/月,苓雅區,青年二路,苓雅區-青年二路212號,12.7,3天前,18,"{'type': 'subway_station', 'desc': '距中央公園站', 'distance': '903公尺'}"
11779489,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,屋主,2樓大面寬套房,獨立套房,5500,元/月,鹽埕區,建國四路,鹽埕區-建國四路,6.0,10小時內,14,"{'type': 'subway_station', 'desc': '距鹽埕埔站', 'distance': '806公尺'}"
11779709,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,none,仲介,��夢萊茵愛河美景典雅三房🏆權威,整層住家,35000,元/月,前金區,河東路,前金區-河東路,60.0,昨日,6,"{'type': 'bus_station', 'desc': '距愛之船國賓站', 'distance': '57公尺'}"
